compliantid,policyid,transactionref,description,status,datetime
COM-1406,PLY-352,TXN-COM-1406,Renewal intimation letter not received,resolved,2015-03-06
COM-1407,PLY-352,TXN-COM-1407,Portal access,resolved,2017-05-31
COM-1408,PLY-352,TXN-COM-1408,Change of mailing address,rejected,2017-05-18
COM-1409,PLY-352,TXN-COM-1409,Online portal not working,resolved,2015-05-05
COM-1410,PLY-352,TXN-COM-1410,Portal stuck in middle,resolved,2017-05-12
COM-1411,PLY-353,TXN-COM-1411,Renewal intimation letter not received,resolved,2017-10-15
COM-1412,PLY-353,TXN-COM-1412,Change of contact number,resolved,2017-08-21
COM-1413,PLY-353,TXN-COM-1413,Change of contact number,resolved,2016-04-25
COM-1414,PLY-354,TXN-COM-1414,Portal access,resolved,2018-06-07
COM-1415,PLY-354,TXN-COM-1415,Portal access,resolved,2018-09-03
COM-1416,PLY-354,TXN-COM-1416,Change of contact number,resolved,2016-05-19
COM-1417,PLY-354,TXN-COM-1417,Portal stuck in middle,resolved,2015-06-15
COM-1418,PLY-354,TXN-COM-1418,Change of contact number,resolved,2016-09-04
COM-1419,PLY-355,TXN-COM-1419,Online portal not working,rejected,2015-12-23
COM-1420,PLY-355,TXN-COM-1420,Renewal intimation letter not received,resolved,2015-04-04
COM-1421,PLY-355,TXN-COM-1421,Portal access,resolved,2015-11-07
COM-1422,PLY-356,TXN-COM-1422,Online portal not working,resolved,2015-02-06
COM-1423,PLY-356,TXN-COM-1423,Online portal not working,rejected,2017-06-05
COM-1424,PLY-356,TXN-COM-1424,Change of contact number,resolved,2015-06-04
COM-1425,PLY-356,TXN-COM-1425,Change of contact number,rejected,2016-05-25
COM-1426,PLY-356,TXN-COM-1426,Change of contact number,resolved,2015-04-12
COM-1427,PLY-357,TXN-COM-1427,Portal access,resolved,2018-12-03
COM-1428,PLY-357,TXN-COM-1428,Change of mailing address,resolved,2015-11-19
COM-1429,PLY-357,TXN-COM-1429,Portal access,resolved,2017-10-04
COM-1430,PLY-358,TXN-COM-1430,Portal access,rejected,2015-05-08
COM-1431,PLY-358,TXN-COM-1431,Portal access,resolved,2018-04-19
COM-1432,PLY-358,TXN-COM-1432,Renewal intimation letter not received,rejected,2015-07-06
COM-1433,PLY-358,TXN-COM-1433,Portal stuck in middle,resolved,2017-12-13
COM-1434,PLY-358,TXN-COM-1434,Change of contact number,resolved,2016-08-20
COM-1435,PLY-359,TXN-COM-1435,Change of contact number,resolved,2015-11-22
COM-1436,PLY-359,TXN-COM-1436,Portal access,resolved,2015-01-03
COM-1437,PLY-359,TXN-COM-1437,Renewal intimation letter not received,resolved,2017-08-19
COM-1438,PLY-360,TXN-COM-1438,Online portal not working,resolved,2016-01-25
COM-1439,PLY-360,TXN-COM-1439,Renewal intimation letter not received,rejected,2017-08-18
COM-1440,PLY-360,TXN-COM-1440,Change of mailing address,resolved,2016-06-11
COM-1441,PLY-360,TXN-COM-1441,Portal stuck in middle,resolved,2015-06-07
COM-1442,PLY-360,TXN-COM-1442,Portal access,resolved,2015-11-04
COM-1443,PLY-361,TXN-COM-1443,Online portal not working,resolved,2017-04-04
COM-1444,PLY-361,TXN-COM-1444,Portal access,resolved,2015-10-29
COM-1445,PLY-361,TXN-COM-1445,Portal access,rejected,2016-10-22
COM-1446,PLY-362,TXN-COM-1446,Portal access,resolved,2018-10-02
COM-1447,PLY-362,TXN-COM-1447,Portal access,resolved,2017-07-15
COM-1448,PLY-362,TXN-COM-1448,Online portal not working,rejected,2017-08-05
COM-1449,PLY-362,TXN-COM-1449,Change of mailing address,rejected,2016-09-05
COM-1450,PLY-362,TXN-COM-1450,Change of contact number,resolved,2016-10-07
COM-1451,PLY-363,TXN-COM-1451,Portal access,resolved,2017-04-27
COM-1452,PLY-363,TXN-COM-1452,Change of contact number,resolved,2015-06-24
COM-1453,PLY-363,TXN-COM-1453,Change of contact number,resolved,2015-02-11
COM-1454,PLY-364,TXN-COM-1454,Online portal not working,resolved,2015-10-31
COM-1455,PLY-364,TXN-COM-1455,Change of contact number,resolved,2015-09-10
COM-1456,PLY-364,TXN-COM-1456,Change of contact number,resolved,2015-08-31
COM-1457,PLY-364,TXN-COM-1457,Online portal not working,resolved,2018-12-16
COM-1458,PLY-364,TXN-COM-1458,Renewal intimation letter not received,resolved,2018-03-08
COM-1459,PLY-365,TXN-COM-1459,Change of contact number,resolved,2015-05-28
COM-1460,PLY-365,TXN-COM-1460,Change of contact number,resolved,2018-08-19
COM-1461,PLY-365,TXN-COM-1461,Change of contact number,resolved,2018-03-13
COM-1462,PLY-366,TXN-COM-1462,Online portal not working,resolved,2015-05-21
COM-1463,PLY-366,TXN-COM-1463,Renewal intimation letter not received,resolved,2015-10-16
COM-1464,PLY-366,TXN-COM-1464,Change of mailing address,resolved,2015-08-12
COM-1465,PLY-366,TXN-COM-1465,Portal stuck in middle,resolved,2017-03-11
COM-1466,PLY-366,TXN-COM-1466,Change of mailing address,resolved,2018-01-22
COM-1467,PLY-367,TXN-COM-1467,Change of mailing address,resolved,2018-06-16
COM-1468,PLY-367,TXN-COM-1468,Online portal not working,resolved,2018-02-04
COM-1469,PLY-367,TXN-COM-1469,Online portal not working,rejected,2018-09-20
COM-1470,PLY-368,TXN-COM-1470,Portal access,resolved,2016-11-06
COM-1471,PLY-368,TXN-COM-1471,Renewal intimation letter not received,resolved,2017-09-08
COM-1472,PLY-368,TXN-COM-1472,Online portal not working,resolved,2015-10-19
COM-1473,PLY-368,TXN-COM-1473,Change of mailing address,resolved,2018-11-27
COM-1474,PLY-368,TXN-COM-1474,Portal access,resolved,2017-12-04
COM-1475,PLY-369,TXN-COM-1475,Renewal intimation letter not received,resolved,2016-06-24
COM-1476,PLY-369,TXN-COM-1476,Online portal not working,resolved,2016-10-06
COM-1477,PLY-369,TXN-COM-1477,Change of mailing address,resolved,2018-10-03
COM-1478,PLY-370,TXN-COM-1478,Portal stuck in middle,resolved,2017-09-12
COM-1479,PLY-370,TXN-COM-1479,Portal stuck in middle,resolved,2018-05-25
COM-1480,PLY-370,TXN-COM-1480,Online portal not working,rejected,2015-08-29
COM-1481,PLY-370,TXN-COM-1481,Portal access,resolved,2018-03-10
COM-1482,PLY-370,TXN-COM-1482,Portal access,rejected,2015-02-10
COM-1483,PLY-371,TXN-COM-1483,Portal access,resolved,2015-09-20
COM-1484,PLY-371,TXN-COM-1484,Change of contact number,resolved,2018-04-08
COM-1485,PLY-371,TXN-COM-1485,Renewal intimation letter not received,resolved,2016-08-09
COM-1486,PLY-372,TXN-COM-1486,Portal stuck in middle,resolved,2017-07-02
COM-1487,PLY-372,TXN-COM-1487,Change of contact number,rejected,2018-05-10
COM-1488,PLY-372,TXN-COM-1488,Change of mailing address,resolved,2015-06-03
COM-1489,PLY-372,TXN-COM-1489,Portal access,resolved,2016-12-02
COM-1490,PLY-372,TXN-COM-1490,Portal access,resolved,2018-06-07
COM-1491,PLY-373,TXN-COM-1491,Portal access,resolved,2015-11-01
COM-1492,PLY-373,TXN-COM-1492,Portal stuck in middle,resolved,2017-04-06
COM-1493,PLY-373,TXN-COM-1493,Online portal not working,resolved,2017-01-14
COM-1494,PLY-374,TXN-COM-1494,Renewal intimation letter not received,resolved,2018-06-16
COM-1495,PLY-374,TXN-COM-1495,Change of mailing address,resolved,2017-12-15
COM-1496,PLY-374,TXN-COM-1496,Change of mailing address,resolved,2015-01-30
COM-1497,PLY-374,TXN-COM-1497,Portal access,rejected,2018-07-25
COM-1498,PLY-374,TXN-COM-1498,Change of mailing address,resolved,2015-12-22
COM-1499,PLY-375,TXN-COM-1499,Change of contact number,resolved,2018-05-04
COM-1500,PLY-375,TXN-COM-1500,Change of contact number,resolved,2016-02-16
COM-1501,PLY-375,TXN-COM-1501,Renewal intimation letter not received,resolved,2017-05-16
COM-1502,PLY-376,TXN-COM-1502,Change of mailing address,resolved,2015-09-25
COM-1503,PLY-376,TXN-COM-1503,Portal stuck in middle,resolved,2018-12-26
COM-1504,PLY-376,TXN-COM-1504,Portal access,rejected,2018-11-19
COM-1505,PLY-376,TXN-COM-1505,Portal stuck in middle,resolved,2015-08-26
COM-1506,PLY-376,TXN-COM-1506,Portal stuck in middle,resolved,2015-04-07
COM-1507,PLY-377,TXN-COM-1507,Portal stuck in middle,resolved,2017-02-08
COM-1508,PLY-377,TXN-COM-1508,Change of mailing address,resolved,2017-07-02
COM-1509,PLY-377,TXN-COM-1509,Change of mailing address,resolved,2018-04-07
COM-1510,PLY-378,TXN-COM-1510,Renewal intimation letter not received,resolved,2018-12-30
COM-1511,PLY-378,TXN-COM-1511,Online portal not working,resolved,2015-06-04
COM-1512,PLY-378,TXN-COM-1512,Change of contact number,resolved,2016-10-16
COM-1513,PLY-378,TXN-COM-1513,Change of contact number,resolved,2018-09-21
COM-1514,PLY-378,TXN-COM-1514,Change of contact number,resolved,2015-08-29
COM-1515,PLY-379,TXN-COM-1515,Portal stuck in middle,resolved,2016-07-08
COM-1516,PLY-379,TXN-COM-1516,Change of contact number,rejected,2017-10-10
COM-1517,PLY-379,TXN-COM-1517,Online portal not working,resolved,2018-10-04
COM-1518,PLY-380,TXN-COM-1518,Online portal not working,rejected,2018-01-31
COM-1519,PLY-380,TXN-COM-1519,Online portal not working,resolved,2015-09-13
COM-1520,PLY-380,TXN-COM-1520,Change of contact number,rejected,2018-10-10
COM-1521,PLY-380,TXN-COM-1521,Renewal intimation letter not received,rejected,2018-06-21
COM-1522,PLY-380,TXN-COM-1522,Online portal not working,resolved,2018-12-26
COM-1523,PLY-381,TXN-COM-1523,Online portal not working,resolved,2017-12-07
COM-1524,PLY-381,TXN-COM-1524,Online portal not working,resolved,2016-08-16
COM-1525,PLY-381,TXN-COM-1525,Change of mailing address,resolved,2015-01-23
COM-1526,PLY-382,TXN-COM-1526,Portal stuck in middle,rejected,2016-04-16
COM-1527,PLY-382,TXN-COM-1527,Renewal intimation letter not received,resolved,2017-01-10
COM-1528,PLY-382,TXN-COM-1528,Portal stuck in middle,resolved,2016-08-31
COM-1529,PLY-382,TXN-COM-1529,Portal stuck in middle,resolved,2018-09-09
COM-1530,PLY-382,TXN-COM-1530,Portal access,resolved,2015-02-15
COM-1531,PLY-383,TXN-COM-1531,Change of contact number,resolved,2015-11-05
COM-1532,PLY-383,TXN-COM-1532,Portal stuck in middle,resolved,2016-07-16
COM-1533,PLY-383,TXN-COM-1533,Change of contact number,resolved,2018-12-22
COM-1534,PLY-384,TXN-COM-1534,Change of mailing address,resolved,2015-05-18
COM-1535,PLY-384,TXN-COM-1535,Renewal intimation letter not received,resolved,2015-03-17
COM-1536,PLY-384,TXN-COM-1536,Renewal intimation letter not received,resolved,2015-06-17
COM-1537,PLY-384,TXN-COM-1537,Change of mailing address,resolved,2018-05-07
COM-1538,PLY-384,TXN-COM-1538,Change of mailing address,resolved,2015-03-04
COM-1539,PLY-385,TXN-COM-1539,Renewal intimation letter not received,resolved,2017-12-05
COM-1540,PLY-385,TXN-COM-1540,Renewal intimation letter not received,rejected,2018-03-22
COM-1541,PLY-385,TXN-COM-1541,Change of contact number,resolved,2015-08-10
COM-1542,PLY-386,TXN-COM-1542,Portal stuck in middle,resolved,2016-10-20
COM-1543,PLY-386,TXN-COM-1543,Portal access,resolved,2018-06-18
COM-1544,PLY-386,TXN-COM-1544,Portal stuck in middle,resolved,2017-10-10
COM-1545,PLY-386,TXN-COM-1545,Online portal not working,rejected,2018-03-06
COM-1546,PLY-386,TXN-COM-1546,Renewal intimation letter not received,resolved,2018-10-17
COM-1547,PLY-387,TXN-COM-1547,Portal stuck in middle,resolved,2016-12-17
COM-1548,PLY-387,TXN-COM-1548,Renewal intimation letter not received,resolved,2015-03-15
COM-1549,PLY-387,TXN-COM-1549,Portal stuck in middle,resolved,2015-07-15
COM-1550,PLY-388,TXN-COM-1550,Online portal not working,resolved,2018-02-16
COM-1551,PLY-388,TXN-COM-1551,Online portal not working,resolved,2015-10-15
COM-1552,PLY-388,TXN-COM-1552,Portal stuck in middle,resolved,2017-04-06
COM-1553,PLY-388,TXN-COM-1553,Change of contact number,rejected,2018-07-23
COM-1554,PLY-388,TXN-COM-1554,Portal stuck in middle,resolved,2015-09-09
COM-1555,PLY-389,TXN-COM-1555,Online portal not working,resolved,2015-01-17
COM-1556,PLY-389,TXN-COM-1556,Change of contact number,resolved,2018-06-29
COM-1557,PLY-389,TXN-COM-1557,Portal access,resolved,2017-06-01
COM-1558,PLY-390,TXN-COM-1558,Change of mailing address,rejected,2017-09-22
COM-1559,PLY-390,TXN-COM-1559,Portal access,resolved,2016-11-22
COM-1560,PLY-390,TXN-COM-1560,Change of mailing address,resolved,2018-06-21
COM-1561,PLY-390,TXN-COM-1561,Change of mailing address,resolved,2016-05-09
COM-1562,PLY-390,TXN-COM-1562,Change of contact number,resolved,2016-11-10
COM-1563,PLY-391,TXN-COM-1563,Change of mailing address,resolved,2016-11-22
COM-1564,PLY-391,TXN-COM-1564,Portal access,rejected,2015-11-05
COM-1565,PLY-391,TXN-COM-1565,Change of contact number,resolved,2016-09-05
COM-1566,PLY-392,TXN-COM-1566,Change of contact number,resolved,2017-06-02
COM-1567,PLY-392,TXN-COM-1567,Online portal not working,resolved,2017-07-06
COM-1568,PLY-392,TXN-COM-1568,Portal stuck in middle,resolved,2015-06-30
COM-1569,PLY-392,TXN-COM-1569,Portal stuck in middle,resolved,2016-10-15
COM-1570,PLY-392,TXN-COM-1570,Change of contact number,resolved,2015-11-13
COM-1571,PLY-393,TXN-COM-1571,Change of contact number,resolved,2016-05-19
COM-1572,PLY-393,TXN-COM-1572,Portal access,rejected,2015-02-08
COM-1573,PLY-393,TXN-COM-1573,Renewal intimation letter not received,resolved,2016-12-14
COM-1574,PLY-394,TXN-COM-1574,Renewal intimation letter not received,rejected,2017-11-02
COM-1575,PLY-394,TXN-COM-1575,Change of mailing address,resolved,2015-12-10
COM-1576,PLY-394,TXN-COM-1576,Online portal not working,rejected,2017-07-10
COM-1577,PLY-394,TXN-COM-1577,Portal access,rejected,2017-12-11
COM-1578,PLY-394,TXN-COM-1578,Online portal not working,resolved,2017-08-13
COM-1579,PLY-395,TXN-COM-1579,Online portal not working,rejected,2016-06-16
COM-1580,PLY-395,TXN-COM-1580,Change of contact number,resolved,2017-10-26
COM-1581,PLY-395,TXN-COM-1581,Change of mailing address,rejected,2015-01-10
COM-1582,PLY-396,TXN-COM-1582,Online portal not working,resolved,2017-04-19
COM-1583,PLY-396,TXN-COM-1583,Change of mailing address,rejected,2018-07-08
COM-1584,PLY-396,TXN-COM-1584,Online portal not working,rejected,2016-09-16
COM-1585,PLY-396,TXN-COM-1585,Portal stuck in middle,resolved,2018-11-04
COM-1586,PLY-396,TXN-COM-1586,Portal access,resolved,2018-10-01
COM-1587,PLY-397,TXN-COM-1587,Portal stuck in middle,resolved,2018-01-14
COM-1588,PLY-397,TXN-COM-1588,Change of contact number,rejected,2016-08-08
COM-1589,PLY-397,TXN-COM-1589,Change of mailing address,rejected,2018-08-16
COM-1590,PLY-398,TXN-COM-1590,Portal access,resolved,2017-02-02
COM-1591,PLY-398,TXN-COM-1591,Change of contact number,resolved,2017-09-25
COM-1592,PLY-398,TXN-COM-1592,Portal access,rejected,2016-03-27
COM-1593,PLY-398,TXN-COM-1593,Portal stuck in middle,resolved,2018-07-02
COM-1594,PLY-398,TXN-COM-1594,Renewal intimation letter not received,resolved,2015-06-05
COM-1595,PLY-399,TXN-COM-1595,Portal stuck in middle,rejected,2016-08-03
COM-1596,PLY-399,TXN-COM-1596,Portal access,resolved,2016-09-14
COM-1597,PLY-399,TXN-COM-1597,Renewal intimation letter not received,resolved,2018-01-27
COM-1598,PLY-400,TXN-COM-1598,Change of contact number,resolved,2018-06-22
COM-1599,PLY-400,TXN-COM-1599,Portal access,resolved,2015-12-27
COM-1600,PLY-400,TXN-COM-1600,Renewal intimation letter not received,resolved,2015-12-04
